,content,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,answers,poststrat
5ff654b551e40400231fb11b,Moments That You Love,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,not very interested in camera function,0.22746671088362372
5ff654bedb32a3002baf210f,#danceAwesome with BLACKPINK,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,I think her she was going on her own but it wasn’t a big head for the phone ,1.7214885686975316
5ff654dc0a802f001dc128d9,AWESOME screen 15s,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,Loved. It. ,1.2716499363778184
5ff654ea0a802f001dc128da,AWESOME screen 15s,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,interesting is about it,0.22746671088362372
5ff654ee2d86cb002b3e74f0,AWESOME screen 15s,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,It felt like it was trying to be “hip” and “relatable”,1.3315785307339985
5ff655050a802f001dc128dd,#danceAwesome with BLACKPINK,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,Was informative,1.2820612976208152
5ff65508db32a3002baf2113,AWESOME screen 15s,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,"Well, I know the screen is edge to edge.",0.22746671088362372
5ff6551156fc4500252d85fc,#danceAwesome with BLACKPINK,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,False,Awesome,1.3464878520687265
5ff655120a802f001dc128de,#danceAwesome with BLACKPINK,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,I'm an apple gal,1.2820612976208152
5ff6551516a357002fe17f7d,#danceAwesome with BLACKPINK,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,Enjoyable,2.755206476829129
5ff6551b2d86cb002b3e74f2,AWESOME screen 15s,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,It was a good video ,0.8215870556704864
5ff6553cdb32a3002baf2114,#danceAwesome with BLACKPINK,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,A bit loud for my taste. I would prefer something a bit more low key with some specific factual specs--us old guys like that:-),0.22746671088362372
5ff6553f220131003248e2c4,#danceAwesome with BLACKPINK,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,True,False,False,No thank you,1.2716499363778184
5ff6554556fc4500252d85fe,#danceAwesome with BLACKPINK,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,Young kids are dumb ,1.2716499363778184
5ff65578220131003248e2c8,#danceAwesome with BLACKPINK,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,I have no feedback video was good!,0.13511982334231024
5ff655852d86cb002b3e74f6,#danceAwesome with BLACKPINK,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,"yuck!
",0.6753008446274739
5ff655942d86cb002b3e74f7,AWESOME screen 15s,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,Couldn’t understand it,1.753124170552237
5ff6559d51e40400231fb120,Meet Millie Bobby Brown,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,Number 7,1.2716499363778184
5ff655c5220131003248e2c9,AWESOME screen 15s,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,No explanations.,0.22746671088362372
5ff655c833ad6c0023885189,#danceAwesome with BLACKPINK,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,Long battery life was the point I got.,0.22746671088362372
5ff655d4db32a3002baf2116,AWESOME screen 15s,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,not good,0.5800097074750946
5ff655d80a802f001dc128e1,#danceAwesome with BLACKPINK,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,I think that it is aimed at a much younger demographic than I.  Rather busy and repetitive (perfect for ADHDs).,0.22746671088362372
5ff655df33ad6c002388518a,#danceAwesome with BLACKPINK,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,True,False,False,It was quite repetitive and so really tuned it out after a few rounds. Images were too small to really tell what was going on. ,0.7202691925893884
5ff655f916a357002fe17f81,AWESOME camera 15s,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,Trash,0.13511982334231024
5ff655f9220131003248e2ca,#danceAwesome with BLACKPINK,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,Im too old for it to appeal to me,2.755206476829129
5ff655fd33ad6c002388518b,Meet Millie Bobby Brown,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,it was ok,0.22746671088362372
5ff656158b10eb001d8b1de0,AWESOME is for Everyone,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,it was good ,0.7398385516861883
5ff65617220131003248e2cb,AWESOME camera 15s,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,Nothing special,0.7202691925893884
5ff6561c0a802f001dc128e3,Meet Millie Bobby Brown,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,"Video was fine but I’m an iPhone person, I don’t purchase crap.",1.16212353334517
5ff6563ddb32a3002baf2119,Live Focus How To,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,It was very good,2.220393814829666
